business_name,author_name,text,photo,rating,rating_category,location,irrelevant,spam,advertisement,rant,quality_score
Abidin Tantuni,Erdal Dalgalar,one of the most beautiful meat tantuni places meat tantuni is very tasty it s a roadside place it s a regular restaurant,dataset/indoor_atmosphere/abidin_tantuni_erdal_dalgalar.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Abidin Tantuni,Enes Ozturk,the smell is awesome the taste is normal the speed is very good we are full thank you very much ayran was also nice,dataset/indoor_atmosphere/abidin_tantuni_enes_ozturk.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Ahsap Iskender,Burak Gurel,we wanted to try this place as it is famous we paid more than liras for people portions of iskender and a drink,dataset/outdoor_atmosphere/ahsap_iskender_burak_gurel.png,3,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Ahsap Iskender,Kemal Batursoy,iskender kebab is not a meal worth that much money when i look at the price of tl for portion rather than its taste,dataset/menu/ahsap_iskender_kemal_batursoy.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Ahsap Iskender,Bayram Duzgun,iskender is very delicious you can optionally pour butter what is interesting to me is that there are no treats,dataset/taste/ahsap_iskender_ersin_kocabaldir.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Ahsap Iskender,Ersin Kocabaldir,the first time i ate it s really worth the price taste and hygiene are the most important for me toilets were clean,dataset/indoor_atmosphere/ahsap_iskender_ersin_kocabaldir.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Ahsap Iskender,Hacer Coskun,my order came cold,dataset/menu/ahsap_iskender_hacer_coskun.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Ahsap Iskender,Deniz Dilli,there is no problem of waiting queue the ambiance of the place is nice well done,dataset/outdoor_atmosphere/ahsap_iskender_deniz_dilli.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Ahsap Iskender,Sena Akim,it is very delicious even the yogurt however a very very expensive portion of iskender should not be liras,dataset/taste/ahsap_iskender_sena_akim.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Ahsap Iskender,Suat Ozdogan,iskender kebab is a nice clean and well served place in bursa,dataset/indoor_atmosphere/ahsap_iskender_suat_ozdogan.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Ahsap Iskender,Omer Ata,the interior is very well designed it has a historical texture employees were engaged frankly the taste of iskender was not overly good it was normal,dataset/indoor_atmosphere/ahsap_iskender_omer_ata.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Ahsap Iskender,Kubra Unver,it was delicious as i heard,dataset/outdoor_atmosphere/ahsap_iskender_kubra_unver.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Ahsap Iskender,Faruk Colak,expensive poor presentation taste was not good enough to come from out of town and try there are no treats,dataset/taste/ahsap_iskender_faruk_colak.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kasikla Restaurant,Batuhan Sorkan,the staff is very polite and very concerned thank you for the delicious food,dataset/indoor_atmosphere/kasikla_restaurant_batuhan_sorkan.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kasikla Restaurant,Gokhan Kement,we ate oil ravioli and special ravioli the ravioli was weak compared to the price employees are smiling,dataset/taste/kasikla_restaurant_gokhan_kement.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kasikla Restaurant,Ali Soyer,we wanted to try it for yaglama it was disappointing for me it had little ground meat it didn t taste good the appetizers were bad,dataset/outdoor_atmosphere/kasikla_restaurant_ali_soyer.png,2,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kasikla Restaurant,Nur Atilla,not perfect but good,dataset/menu/kasikla_restaurant_nur_atilla.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Kasikla Restaurant,Sena Arpacioglu,we ate special ravioli classic ravioli yaglama they were not friendly their yaglama was like minced meat pasta not greasing,dataset/taste/kasikla_restaurant_sena_arpacioglu.png,2,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kasikla Restaurant,Mustafa Sabanoglu,a very pleasant and quiet restaurant most importantly the food is great everything i tasted was delicious,dataset/indoor_atmosphere/kasikla_restaurant_mustafa_sabanoglu.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kasikla Restaurant,Sevim Turk,recommend,dataset/outdoor_atmosphere/kasikla_restaurant_sevim_turk.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kasikla Restaurant,Hilal Koc,the ravioli tasted good and was satisfying as a portion the portion was very small compared to the price of the yaglama,dataset/menu/kasikla_restaurant_hilal_koc.png,2,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Kasikla Restaurant,Arda Kacan,the restaurant is very nice and elegant we were greeted very kindly the flavors were good,dataset/taste/kasikla_restaurant_arda_kacan.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kasikla Restaurant,Edip Ipek,legendary flavors i was amazed,dataset/taste/kasikla_restaurant_edip_ipek.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kasikla Restaurant,Betul Tomac,i tried kayseri s traditional ravioli and special ravioli the special was just right for my taste i like we also tried yaglama but it wasn t as good as i imagined it was also cold,dataset/outdoor_atmosphere/kasikla_restaurant_betul_tomac.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Askin Tostevi,Sadu Aziz,after waiting for about minutes we were able to eat classic ayval k toast it was delicious and crunchy,dataset/menu/askin_tostevi_sadu_aziz.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Askin Tostevi,Zafer Kulekci,small busy place we didn t wait long service was fast the toast was delicious but the portion was small and expensive,dataset/outdoor_atmosphere/askin_tostevi_zafer_kulekci.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Askin Tostevi,Ali Palamut,first of all they don t accept credit cards the place is small you can wait in line to sit it s worth the taste,dataset/taste/askin_tostevi_ali_palamut.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Askin Tostevi,Huseyin Ozer,i loved it with one word it was legendary in other words it is the best toast you can eat outside the price is tl for full ayvalik toast ayran lemonade is tl,dataset/indoor_atmosphere/askin_tostevi_huseyin_ozer.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Askin Tostevi,Muharrem Osanmaz,bread cheese sausage all left incredible flavors on our palate we recommend it to everyone who will go to ayval k,dataset/menu/askin_tostevi_muharrem_osanmaz.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Askin Tostevi,Emrah Yasar,liked,dataset/outdoor_atmosphere/askin_tostevi_emrah_yasar.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Askin Tostevi,Sema Sabancioglu,we paid tl for toast and ayran the only address of ayval k toast there are many queues but the queue moves very quickly worth the wait,dataset/taste/askin_tostevi_sema_sabancioglu.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Askin Tostevi,Yaren Mihcioglu,ambiance could be better,dataset/indoor_atmosphere/askin_tostevi_yaren_mihcioglu.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Askin Tostevi,Cansel Caka,the place had problems with cleanliness prices were a little expensive,dataset/outdoor_atmosphere/askin_tostevi_cansel_caka.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Askin Tostevi,Serhat Gulyuz,when you go to ayval k i definitely recommend you to go here to eat toast perfect taste,dataset/taste/askin_tostevi_serhat_gulyuz.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Askin Tostevi,Ipek Tanyas,crispy and delicious toast,dataset/indoor_atmosphere/askin_tostevi_ipek_tanyas.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Pizzeria Remo,Roberto Tropea,excellent roman pizza fast pleasant and courteous service,dataset/menu/pizzeria_remo_roberto_tropea.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Pizzeria Remo,Alberto Tonnia,what an awesome place the fried starters were lush as were the rice balls however the pizza was amazing the best i have tasted in rome,dataset/outdoor_atmosphere/pizzeria_remo_alberto_tonnia.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Pizzeria Remo,Berk Ozyurt,it was quite crowded so we waited in line for a long time the flavor was good,dataset/indoor_atmosphere/pizzeria_remo_berk_ozyurt.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Pizzeria Remo,Dario Baggini,authentic italian restaurant best pizza i ever ate in my life you know it s going to be good when italians go there prices are really cheap as well it was only for my pizza,dataset/menu/pizzeria_remo_dario_baggini.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Pizzeria Remo,Abdurrahman Mar,i strongly recommend the best of the best very thin and soft nice service and reasonable price,dataset/outdoor_atmosphere/pizzeria_remo_abdurrahman_mar.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Pizzeria Remo,Maria Pezzotti,the pizzeria in the heart of testaccio is open from without reservation fills up immediately excellent typical roman pizza,dataset/indoor_atmosphere/pizzeria_remo_maria_pezzotti.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Pizzeria Remo,Tor Chiu,great thin crust pizza its super busy so be prepared for a decent wait the suppli and fiore di zucca aren t the best but the pizzas are top notch,dataset/menu/pizzeria_remo_tor_chiu.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Pizzeria Remo,Spyros Venizelos,it was much better on our last visit years ago this time we were not satisfied with the service or the quality of the pizza,dataset/taste/pizzeria_remo_spyros_venizelos.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Pizzeria Remo,Eugene Kutain,not touristic that s why super the place is real truly local authentic atmosphere here is really special waiters are cool guys not trying to be super polite love it,dataset/outdoor_atmosphere/pizzeria_remo_eugene_kutain.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Pizzeria Remo,Amanda Musumeci,awesome locals spot for pizza and typical roman fare,dataset/taste/pizzeria_remo_amanda_musumeci.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Pizzeria Remo,Anthony Ciazzo,best pizza around goat status have to try that diavola pizza absolutely no cap,dataset/outdoor_atmosphere/pizzeria_remo_anyhony_ciazzo.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Diyarbakir Ocakbasi Palace,Nur Kirazli,the food is quite delicious the prices are higher than the average in samsun but suitable for a decent place the waiters were interested the appetizers were delicious,dataset/menu/diyarbakir_ocakbasi_palace_nur_kirazli.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Diyarbakir Ocakbasi Palace,Can Batdal,diyarbak r ocakbasi is one of the most established places of samsun but i couldn t understand this branch the taste of the food is very good there is no problem about it but the service is very heavy the number of staff is insufficient,dataset/outdoor_atmosphere/diyarbakir_ocakbasi_palace_can_batdal.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Diyarbakir Ocakbasi Palace,Hatice Nayir,the view is beautiful the food is good it s about the waiters if you are going alone in the evening a reservation seems to be a must too crowded,dataset/menu/diyarbakir_ocakbasi_palace_hatice_nayir.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Diyarbakir Ocakbasi Palace,Muhsin Ates,it was a great place the most beautiful meatloaf i ve ever eaten in my life the cheddar lahmacun and stuffed ribs were perfect and the meat had no smell the service is nice they respect,dataset/taste/diyarbakir_ocakbasi_palace_muhsin_ates.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Diyarbakir Ocakbasi Palace,Mustafa Ay,when we last arrived many of the products on the menu were not available it is also interesting that there are no liver skewers in the place called ocakbasi,dataset/outdoor_atmosphere/diyarbakir_ocakbasi_palace_mustafa_ay.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Diyarbakir Ocakbasi Palace,Oguz Aslan,appetizers salad the smell of blood and the taste of meat were disgusting chicken and lamb were fine,dataset/taste/diyarbakir_ocakbasi_palace_oguz_aslan.png,1,taste,restaurant,1.0,0.0,0.0,1.0,0.5
Diyarbakir Ocakbasi Palace,Mucait Celik,i gave unnecessary money it had no taste no service it was very expensive,dataset/indoor_atmosphere/diyarbakir_ocakbasi_palace_mucahit_celik.png,1,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Diyarbakir Ocakbasi Palace,Ugur Dagci,a restaurant that has lost its previous refinement lahmacun as seen in the photo the service is slow i recommend a little more wannabe and attention,dataset/taste/diyarbakir_ocakbasi_palace_ugur_dagci.png,2,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Diyarbakir Ocakbasi Palace,Nazli Fidanay,the food was great the service was fast and the staff was friendly stuffed ribs were very fresh and delicious,dataset/outdoor_atmosphere/diyarbakir_ocakbasi_palace_nazli_fidanay.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Diyarbakir Ocakbasi Palace,Omer Emin Dede,we tried lahmacun and beyti they both taste great,dataset/taste/diyarbakir_ocakbasi_palace_omer_emin_dede.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Diyarbakir Ocakbasi Palace,Burcu Bayrakci,their meat was incredibly bad chicken canada had another taste the service is nice but i would say the flavor is in a cooker this tastelessness is surprising obviously,dataset/taste/diyarbakir_ocakbasi_palace_burcu_bayrakci.png,2,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kaliteci,Beril Sahin,it s nice that it s open every time in a day turkish coffee tea pastries tl service is average turkish coffee is not tasty,dataset/indoor_atmosphere/kaliteci_beril_sahin.png,4,indoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Kaliteci,Ahmet Batur,delicious tastes clean place,dataset/outdoor_atmosphere/kaliteci_ahmet_batur.png,4,outdoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Kaliteci,Elif Parlak,we have a full breakfast and pay tl isn t it perfect,dataset/taste/kaliteci_elif_parlak.png,5,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Kaliteci,Serafettin Buber,we had a pleasant breakfast in a bright environment,dataset/indoor_atmosphere/kaliteci_serafettin_buber.png,5,indoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Kaliteci,Gulsen Erdem,there s a mess inside the business really needs to improve on the organization,dataset/outdoor_atmosphere/kaliteci_gulsen_erdem.png,2,outdoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Kaliteci,Burhan Yilmaz,a bakery and patisserie that offers quality delicious and plenty of options,dataset/indoor_atmosphere/kaliteci_burhan_yilmaz.png,5,indoor_atmosphere,unidentified,1.0,0.0,1.0,0.0,0.5
Kaliteci,Shima Rahman,great cafe excellent staff brilliant cakes and pastries,dataset/taste/kaliteci_shima_rahman.png,5,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Kaliteci,Seyhan Cavit,thanks for great breakfast experience,dataset/taste/kaliteci_seyhan_cavit.png,5,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Kaliteci,Fatih Bilgic,it seems like the products were better last year there is always a queue,dataset/outdoor_atmosphere/kaliteci_fatih_bilgic.png,4,outdoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Kaliteci,Egor Grai,the donut had no filling in it so it was like sweet bread,dataset/taste/kaliteci_egor_grai.png,2,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Kaliteci,Rasit Simsek,loved,dataset/outdoor_atmosphere/kaliteci_rasit_simsek.png,5,outdoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Sanukiya,Jinah Lee,prices were cheap but the queue was too long i liked the flavors as a korean,dataset/menu/sanukiya_jinah_lee.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Sanukiya,Sean Lee,a delicious udon that you can enjoy even in the middle of summer it was very hot cramped and crowded with people and i had two bowls of udon and a side dish with two bottles of booze,dataset/outdoor_atmosphere/sanukiya_sean_lee.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sanukiya,Ashley Hsu,the set composition was good chicken egg rice and karaage were delicious many koreans come here for udon waiters are friendly and service is fast,dataset/taste/sanukiya_ashles_hsu.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Sanukiya,Aaron Kson,lovely and delicious,dataset/indoor_atmosphere/sanukiya_aaron_kson.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Sanukiya,Noah Bread,min walk from the louvre depending on which side you come from i ate really delicious things i would definitely recommend,dataset/outdoor_atmosphere/sanukiya_noad_bread.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sanukiya,Marine Mizu,the best udon restaurant in the capital few tables however making a lot of waiting at peak times,dataset/menu/sanukiya_marine_mizu.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Sanukiya,Arthur Jonathan,the queue was not that long fortunately the staffs were all very kind and welcoming the food was amazing the udon was the hero it was very flavorful juicy,dataset/taste/sanukiya_arthur_jonathan.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Sanukiya,Marie Batani,there were few tables and chairs inside,dataset/indoor_atmosphere/sanukiya_marie_batani.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sanukiya,Augustine Diamond,best udon in paris well korean celebrities visits it too just a little bit crowded,dataset/menu/sanukiya_augustine_diamond.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Sanukiya,Birkan Haydar,as an udon restaurant close to the louvre it tastes just as good there s quite a line at lunch but your turn comes quickly,dataset/outdoor_atmosphere/sanukiya_birkan_haydar.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sanukiya,Michael Lam,the tempura here is amazing,dataset/taste/sanukiya_michael_lam.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
KFC,Alev Oksay,fast food restourant with a nice view staff are also friendly mostly frequented by tourists,dataset/indoor_atmosphere/kfc_alev_oksay.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
KFC,Yusuf Kirma,very very bad food and very bad service,dataset/outdoor_atmosphere/kfc_yusuf_kirma.png,1,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
KFC,Pinar Atici,a very small hamburger i can say that there are places where you can eat bigger and delicious hamburger menus for cheaper the place is very busy and small finding a place to sit is a miracle,dataset/taste/kfc_pinar_atici.png,3,taste,restaurant,0.0,0.0,0.0,0.0,1.0
KFC,Serkan Yilmaz,classic kfc,dataset/menu/kfc_serkan_yilmaz.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
KFC,Gilbert Sullivan,i love fried chicken i love kfc,dataset/indoor_atmosphere/kfc_gilbert_sullivan.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
KFC,Anil Senyurt,the menu i ordered was served hot i ate it with my mouth and it was really perfect but the place is very small and full to the brim there is no place to sit,dataset/indoor_atmosphere/kfc_anil_senyurt.png,3,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
KFC,Rabia Ozturk,it was delicious,dataset/outdoor_atmosphere/kfc_rabia_ozturk.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
KFC,Resit Cardak,the chickens are very nice and tasty i will not say the same for the hamburger,dataset/taste/kfc_resit_cardak.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
KFC,Hilal Keser,not friendly zero customer service pretty disappointing limited ketchup sauce only two per customer,dataset/menu/kfc_hilal_keser.png,1,menu,restaurant,0.0,0.0,0.0,0.0,1.0
KFC,Irfan Ahmet,they applied extra price because we were tourists they tried to defraud us officially,dataset/outdoor_atmosphere/kfc_irfan_ahmet.png,1,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
KFC,Fatma Zullu,the place is very nice i think the food was fresh and good one of my favorite places,dataset/taste/kfc_fatma_zullu.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kruvasan,Beste Yalcin,i ate a lot of croissants but this was the best quality beautiful croissant i ve ever eaten in my life crispy on the outside with lots of butter on the inside the smell was amazing,dataset/menu/kruvasan_beste_yalcin.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Kruvasan,Sila Gezgin,the place was crowded when we first went we preferred chocolate croissants it was fresh and beautiful,dataset/indoor_atmosphere/kruvasan_sila_gezgin.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kruvasan,Furkan Isik,three of us went and had avocado poached eggs sausage scrambled eggs mushroom scrambled egg croissant i didn t like the avocado croissant because i don t like avocados,dataset/taste/kruvasan_furkan_isik.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kruvasan,Nurican Yegenoglu,it s a very enjoyable place the croissants are amazing the butter feels very good in mouth it is crunchy salty and sweet they re all great,dataset/outdoor_atmosphere/kruvasan_nurican_yegenoglu.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kruvasan,Ali Cakir,i recommend,dataset/indoor_atmosphere/kruvasan_ali_cakir.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kruvasan,Ayse Simge,wonderful the amount of butter used in the croissant was so good that it never lost its taste and crunch the coffee was fresh and of good quality,dataset/taste/kruvasan_ayse_simge.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kruvasan,Ahmet Cobanoglu,cheesecakes are a price performance product if they have it you have to try it immediately the teas were also very good,dataset/menu/kruvasan_ahmet_cobanoglu.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Kruvasan,Berker Gul,it was too busy for a monday we waited minutes,dataset/outdoor_atmosphere/kruvasan_berker_gul.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kruvasan,Melih Ser,the waiters were indifferent i was not satisfied,dataset/indoor_atmosphere/kruvasan_melih_ser.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kruvasan,Meryem Guven,the croissants were delicious but tasted a bit bitter due to overcooking the croissant with adjika was excellent but we waited a long time,dataset/taste/kruvasan_meryem_guven.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kruvasan,Mesut Mutlu,you wait in line for minutes when you leave eating the poached egg croissant left a strange feeling in the mouth egg with mushrooms was unsalted,dataset/menu/kruvasan_mesut_mutlu.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Gulsum Kirec,each mussel costs liras the place is big can sit inside and outside there is a bosphorus view in the place,dataset/outdoor_atmosphere/midyeci_ahmet_gulsum_kirec.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Guhur Gursan,the kokorec and sauced mussels of this branch next to the sea are quite good,dataset/taste/midyeci_ahmet_guhur_gursan.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Mehmet Cavdaroglu,in a word super no need for expensive places very tasty very clean you can sit at the tables overlooking the bosphorus and have a pleasant and reasonably priced meal the staff is very caring,dataset/indoor_atmosphere/midyeci_ahmet_mehmet_cavdaroglu.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Midyeci Ahmet,Ozge Saglam,expensive,dataset/menu/midyeci_ahmet_ozge_saglam.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Mustafa Pektas,not too good not too bad either,dataset/taste/midyeci_ahmet_mustafa_pektas.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Eray Akkus,mussels half a kokorec is tl also the place smells like toilet,dataset/outdoor_atmosphere/midyeci_ahmet_eray_akkus.png,1,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Rifat Ozbek,i had the chance to try classic mussels and mussels with sauce both were beautiful kokorec was also good,dataset/indoor_atmosphere/midyeci_ahmet_rifat_ozbek.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Turan Yazici,prices are a little bit high but tastes are nice,dataset/menu/midyeci_ahmet_turan_yazici.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Ahmet Aktas,in a word it is magnificent this is the heart of mussels in istanbul atom kokore must be tasted the mussels with sauce are another good one,dataset/indoor_atmosphere/midyeci_ahmet_ahmet_aktas.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Murat Yazicioglu,taste has deteriorated compared to the past i guess it s because he s famous i do not recommend you can eat betters in other restourants,dataset/taste/midyeci_ahmet_murat_yazicioglu.png,1,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Midyeci Ahmet,Ayhan Unlu,magnificent view and legendary taste and kokorec is also very good i recommend it to everyone,dataset/outdoor_atmosphere/midyeci_ahmet_ayhan_unlu.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kalkanoglu Pilav,Burak Aygordu,if you go to trabzon it is a place you should definitely visit i knew it was a historical rice cooker and it tasted great,dataset/indoor_atmosphere/kalkanoglu_pilav_burak_aygordu.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kalkanoglu Pilav,Yagmur Akyol,rice and roast are delicious the inside can be visited like a museum the employees are friendly it s a bit pricey though bring cash with you,dataset/taste/kalkanoglu_pilav_yagmur_akyol.png,4,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kalkanoglu Pilav,Eren Demir,the rice was very oily but the roast was delicious we paid for people prices are a little high,dataset/outdoor_atmosphere/kalkanoglu_pilav_eren_demir.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kalkanoglu Pilav,Abdullah Hergul,dishes were really expensive,dataset/menu/kalkanoglu_pilav_abdullah_hergul.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Kalkanoglu Pilav,Meltem Sari,it s just perfect there is nothing to say,dataset/indoor_atmosphere/kalkanoglu_pilav_meltem_sari.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kalkanoglu Pilav,Hasan Gemicioglu,a very authentic place its roasted meat and bean on the rice is legendary portion is enough the taste of the compote they serve is indispensable,dataset/taste/kalkanoglu_pilav_hasan_gemicioglu.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Kalkanoglu Pilav,Faruk Gor,roasted meat on rice a ayran and a compote a total of it was nice that it was better roasted than rice,dataset/taste/kalkanoglu_pilav_faruk_gor.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Kalkanoglu Pilav,Omer Kucuk,i tried it after the positive reviews its rice and compote are nice however there are places in the black sea where i ate better roast beef it s not a place i can say you should try prices are reasonable the place is nice the service was good,dataset/outdoor_atmosphere/kalkanoglu_pilav_omer_kucuk.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kalkanoglu Pilav,Bekir Sucu,i have never eaten such delicious roasted rice anywhere service presentation and environment was very very nice,dataset/indoor_atmosphere/kalkanoglu_pilav_bekir_sucu.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kalkanoglu Pilav,Sebnem Yilmaz,my order arrived late and cold prices were high,dataset/menu/kalkanoglu_pilav_sebnem_yilmaz.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
